,tab_code,表章項目,cat01_code,産業,cat02_code,就業状態,cat03_code,性別,area_code,地域,time_code,時間軸（月次）,unit,value,annotation
2136,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2017000101,2017年1月,万人,3656,
2137,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2017000202,2017年2月,万人,3634,
2138,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2017000303,2017年3月,万人,3636,
2139,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2017000404,2017年4月,万人,3666,
2140,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2017000505,2017年5月,万人,3688,
2141,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2017000606,2017年6月,万人,3693,
2142,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2017000707,2017年7月,万人,3676,
2143,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2017000808,2017年8月,万人,3687,
2144,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2017000909,2017年9月,万人,3699,
2145,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2017001010,2017年10月,万人,3691,
2146,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2017001111,2017年11月,万人,3666,
2147,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2017001212,2017年12月,万人,3666,
2148,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2018000101,2018年1月,万人,3681,
2149,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2018000202,2018年2月,万人,3681,
2150,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2018000303,2018年3月,万人,3691,
2151,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2018000404,2018年4月,万人,3713,
2152,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2018000505,2018年5月,万人,3746,
2153,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2018000606,2018年6月,万人,3737,
2154,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2018000707,2018年7月,万人,3706,
2155,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2018000808,2018年8月,万人,3720,
2156,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2018000909,2018年9月,万人,3735,
2157,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2018001010,2018年10月,万人,3734,
2158,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2018001111,2018年11月,万人,3742,
2159,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2018001212,2018年12月,万人,3723,
2160,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2019000101,2019年1月,万人,3692,
2161,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2019000202,2019年2月,万人,3711,
2162,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2019000303,2019年3月,万人,3713,
2163,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2019000404,2019年4月,万人,3725,
2164,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2019000505,2019年5月,万人,3745,
2165,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2019000606,2019年6月,万人,3744,
2166,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2019000707,2019年7月,万人,3736,
2167,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2019000808,2019年8月,万人,3749,
2168,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2019000909,2019年9月,万人,3740,
2169,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2019001010,2019年10月,万人,3750,
2170,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2019001111,2019年11月,万人,3753,
2171,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2019001212,2019年12月,万人,3737,
2172,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2020000101,2020年1月,万人,3717,
2173,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2020000202,2020年2月,万人,3718,
2174,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2020000303,2020年3月,万人,3717,
2175,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2020000404,2020年4月,万人,3698,
2176,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2020000505,2020年5月,万人,3702,
2177,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2020000606,2020年6月,万人,3702,
2178,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2020000707,2020年7月,万人,3712,
2179,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2020000808,2020年8月,万人,3722,
2180,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2020000909,2020年9月,万人,3710,
2181,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2020001010,2020年10月,万人,3704,
2182,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2020001111,2020年11月,万人,3707,
2183,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2020001212,2020年12月,万人,3693,
2184,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2021000101,2021年1月,万人,3687,
2185,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2021000202,2021年2月,万人,3690,
2186,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2021000303,2021年3月,万人,3676,
2187,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2021000404,2021年4月,万人,3680,
2188,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2021000505,2021年5月,万人,3688,
2189,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2021000606,2021年6月,万人,3697,
2190,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2021000707,2021年7月,万人,3712,
2191,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2021000808,2021年8月,万人,3690,
2192,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2021000909,2021年9月,万人,3686,
2193,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2021001010,2021年10月,万人,3678,
2194,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2021001111,2021年11月,万人,3679,
2195,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2021001212,2021年12月,万人,3682,
2196,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2022000101,2022年1月,万人,3680,
2197,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2022000202,2022年2月,万人,3677,
2198,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2022000303,2022年3月,万人,3681,
2199,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2022000404,2022年4月,万人,3698,
2200,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2022000505,2022年5月,万人,3704,
2201,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2022000606,2022年6月,万人,3717,
2202,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2022000707,2022年7月,万人,3714,
2203,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2022000808,2022年8月,万人,3718,
2204,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2022000909,2022年9月,万人,3717,
2205,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2022001010,2022年10月,万人,3702,
2206,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2022001111,2022年11月,万人,3683,
2207,01,実数(人口),000,全産業,02,就業者,1,男,00000,全国,2022001212,2022年12月,万人,3691,
2208,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2000000101,2000年1月,万人,2565,
2209,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2000000202,2000年2月,万人,2545,
2210,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2000000303,2000年3月,万人,2566,
2211,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2000000404,2000年4月,万人,2639,
2212,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2000000505,2000年5月,万人,2667,
2213,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2000000606,2000年6月,万人,2674,
2214,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2000000707,2000年7月,万人,2668,
2215,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2000000808,2000年8月,万人,2649,
2216,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2000000909,2000年9月,万人,2644,
2217,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2000001010,2000年10月,万人,2660,
2218,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2000001111,2000年11月,万人,2656,
2219,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2000001212,2000年12月,万人,2617,
2220,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2001000101,2001年1月,万人,2590,
2221,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2001000202,2001年2月,万人,2591,
2222,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2001000303,2001年3月,万人,2596,
2223,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2001000404,2001年4月,万人,2633,
2224,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2001000505,2001年5月,万人,2666,
2225,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2001000606,2001年6月,万人,2671,
2226,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2001000707,2001年7月,万人,2655,
2227,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2001000808,2001年8月,万人,2632,
2228,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2001000909,2001年9月,万人,2617,
2229,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2001001010,2001年10月,万人,2637,
2230,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2001001111,2001年11月,万人,2657,
2231,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2001001212,2001年12月,万人,2607,
2232,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2002000101,2002年1月,万人,2545,
2233,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2002000202,2002年2月,万人,2539,
2234,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2002000303,2002年3月,万人,2564,
2235,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2002000404,2002年4月,万人,2594,
2236,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2002000505,2002年5月,万人,2613,
2237,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2002000606,2002年6月,万人,2625,
2238,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2002000707,2002年7月,万人,2614,
2239,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2002000808,2002年8月,万人,2608,
2240,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2002000909,2002年9月,万人,2612,
2241,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2002001010,2002年10月,万人,2614,
2242,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2002001111,2002年11月,万人,2622,
2243,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2002001212,2002年12月,万人,2576,
2244,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2003000101,2003年1月,万人,2521,
2245,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2003000202,2003年2月,万人,2518,
2246,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2003000303,2003年3月,万人,2572,
2247,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2003000404,2003年4月,万人,2592,
2248,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2003000505,2003年5月,万人,2619,
2249,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2003000606,2003年6月,万人,2664,
2250,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2003000707,2003年7月,万人,2642,
2251,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2003000808,2003年8月,万人,2619,
2252,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2003000909,2003年9月,万人,2619,
2253,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2003001010,2003年10月,万人,2617,
2254,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2003001111,2003年11月,万人,2600,
2255,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2003001212,2003年12月,万人,2587,
2256,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2004000101,2004年1月,万人,2544,
2257,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2004000202,2004年2月,万人,2548,
2258,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2004000303,2004年3月,万人,2594,
2259,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2004000404,2004年4月,万人,2625,
2260,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2004000505,2004年5月,万人,2640,
2261,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2004000606,2004年6月,万人,2648,
2262,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2004000707,2004年7月,万人,2654,
2263,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2004000808,2004年8月,万人,2653,
2264,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2004000909,2004年9月,万人,2650,
2265,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2004001010,2004年10月,万人,2642,
2266,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2004001111,2004年11月,万人,2605,
2267,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2004001212,2004年12月,万人,2586,
2268,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2005000101,2005年1月,万人,2575,
2269,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2005000202,2005年2月,万人,2565,
2270,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2005000303,2005年3月,万人,2579,
2271,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2005000404,2005年4月,万人,2635,
2272,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2005000505,2005年5月,万人,2688,
2273,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2005000606,2005年6月,万人,2675,
2274,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2005000707,2005年7月,万人,2672,
2275,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2005000808,2005年8月,万人,2662,
2276,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2005000909,2005年9月,万人,2671,
2277,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2005001010,2005年10月,万人,2659,
2278,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2005001111,2005年11月,万人,2619,
2279,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2005001212,2005年12月,万人,2599,
2280,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2006000101,2006年1月,万人,2589,
2281,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2006000202,2006年2月,万人,2596,
2282,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2006000303,2006年3月,万人,2597,
2283,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2006000404,2006年4月,万人,2637,
2284,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2006000505,2006年5月,万人,2687,
2285,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2006000606,2006年6月,万人,2681,
2286,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2006000707,2006年7月,万人,2675,
2287,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2006000808,2006年8月,万人,2678,
2288,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2006000909,2006年9月,万人,2681,
2289,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2006001010,2006年10月,万人,2688,
2290,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2006001111,2006年11月,万人,2681,
2291,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2006001212,2006年12月,万人,2634,
2292,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2007000101,2007年1月,万人,2577,
2293,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2007000202,2007年2月,万人,2588,
2294,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2007000303,2007年3月,万人,2620,
2295,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2007000404,2007年4月,万人,2679,
2296,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2007000505,2007年5月,万人,2709,
2297,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2007000606,2007年6月,万人,2706,
2298,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2007000707,2007年7月,万人,2684,
2299,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2007000808,2007年8月,万人,2675,
2300,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2007000909,2007年9月,万人,2660,
2301,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2007001010,2007年10月,万人,2665,
2302,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2007001111,2007年11月,万人,2686,
2303,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2007001212,2007年12月,万人,2665,
2304,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2008000101,2008年1月,万人,2613,
2305,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2008000202,2008年2月,万人,2591,
2306,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2008000303,2008年3月,万人,2622,
2307,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2008000404,2008年4月,万人,2679,
2308,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2008000505,2008年5月,万人,2704,
2309,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2008000606,2008年6月,万人,2703,
2310,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2008000707,2008年7月,万人,2677,
2311,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2008000808,2008年8月,万人,2661,
2312,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2008000909,2008年9月,万人,2660,
2313,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2008001010,2008年10月,万人,2652,
2314,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2008001111,2008年11月,万人,2669,
2315,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2008001212,2008年12月,万人,2639,
2316,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2009000101,2009年1月,万人,2618,
2317,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2009000202,2009年2月,万人,2612,
2318,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2009000303,2009年3月,万人,2595,
2319,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2009000404,2009年4月,万人,2650,
2320,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2009000505,2009年5月,万人,2666,
2321,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2009000606,2009年6月,万人,2658,
2322,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2009000707,2009年7月,万人,2646,
2323,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2009000808,2009年8月,万人,2660,
2324,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2009000909,2009年9月,万人,2663,
2325,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2009001010,2009年10月,万人,2635,
2326,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2009001111,2009年11月,万人,2640,
2327,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2009001212,2009年12月,万人,2613,
2328,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2010000101,2010年1月,万人,2601,
2329,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2010000202,2010年2月,万人,2603,
2330,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2010000303,2010年3月,万人,2609,
2331,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2010000404,2010年4月,万人,2644,
2332,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2010000505,2010年5月,万人,2667,
2333,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2010000606,2010年6月,万人,2645,
2334,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2010000707,2010年7月,万人,2647,
2335,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2010000808,2010年8月,万人,2650,
2336,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2010000909,2010年9月,万人,2683,
2337,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2010001010,2010年10月,万人,2669,
2338,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2010001111,2010年11月,万人,2651,
2339,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2010001212,2010年12月,万人,2631,
2340,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2011000101,2011年1月,万人,2619,
2341,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2011000202,2011年2月,万人,2620,
2342,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2011000303,2011年3月,万人,…,
2343,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2011000404,2011年4月,万人,…,
2344,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2011000505,2011年5月,万人,…,
2345,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2011000606,2011年6月,万人,…,
2346,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2011000707,2011年7月,万人,…,
2347,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2011000808,2011年8月,万人,…,
2348,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2011000909,2011年9月,万人,2664,
2349,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2011001010,2011年10月,万人,2661,
2350,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2011001111,2011年11月,万人,2655,
2351,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2011001212,2011年12月,万人,2628,
2352,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2012000101,2012年1月,万人,2604,
2353,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2012000202,2012年2月,万人,2623,
2354,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2012000303,2012年3月,万人,2620,
2355,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2012000404,2012年4月,万人,2659,
2356,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2012000505,2012年5月,万人,2671,
2357,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2012000606,2012年6月,万人,2665,
2358,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2012000707,2012年7月,万人,2661,
2359,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2012000808,2012年8月,万人,2664,
2360,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2012000909,2012年9月,万人,2677,
2361,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2012001010,2012年10月,万人,2679,
2362,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2012001111,2012年11月,万人,2680,
2363,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2012001212,2012年12月,万人,2646,
2364,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2013000101,2013年1月,万人,2647,
2365,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2013000202,2013年2月,万人,2660,
2366,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2013000303,2013年3月,万人,2668,
2367,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2013000404,2013年4月,万人,2701,
2368,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2013000505,2013年5月,万人,2708,
2369,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2013000606,2013年6月,万人,2696,
2370,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2013000707,2013年7月,万人,2693,
2371,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2013000808,2013年8月,万人,2698,
2372,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2013000909,2013年9月,万人,2733,
2373,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2013001010,2013年10月,万人,2740,
2374,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2013001111,2013年11月,万人,2747,
2375,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2013001212,2013年12月,万人,2723,
2376,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2014000101,2014年1月,万人,2679,
2377,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2014000202,2014年2月,万人,2687,
2378,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2014000303,2014年3月,万人,2686,
2379,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2014000404,2014年4月,万人,2710,
2380,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2014000505,2014年5月,万人,2742,
2381,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2014000606,2014年6月,万人,2750,
2382,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2014000707,2014年7月,万人,2733,
2383,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2014000808,2014年8月,万人,2728,
2384,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2014000909,2014年9月,万人,2757,
2385,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2014001010,2014年10月,万人,2764,
2386,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2014001111,2014年11月,万人,2763,
2387,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2014001212,2014年12月,万人,2750,
2388,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2015000101,2015年1月,万人,2708,
2389,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2015000202,2015年2月,万人,2718,
2390,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2015000303,2015年3月,万人,2719,
2391,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2015000404,2015年4月,万人,2730,
2392,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2015000505,2015年5月,万人,2764,
2393,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2015000606,2015年6月,万人,2784,
2394,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2015000707,2015年7月,万人,2761,
2395,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2015000808,2015年8月,万人,2756,
2396,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2015000909,2015年9月,万人,2792,
2397,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2015001010,2015年10月,万人,2791,
2398,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2015001111,2015年11月,万人,2762,
2399,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2015001212,2015年12月,万人,2767,
2400,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2016000101,2016年1月,万人,2779,
2401,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2016000202,2016年2月,万人,2751,
2402,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2016000303,2016年3月,万人,2750,
2403,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2016000404,2016年4月,万人,2765,
2404,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2016000505,2016年5月,万人,2786,
2405,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2016000606,2016年6月,万人,2830,
2406,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2016000707,2016年7月,万人,2833,
2407,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2016000808,2016年8月,万人,2822,
2408,01,実数(人口),000,全産業,02,就業者,2,女,00000,全国,2016000909,2016年9月,万人,2840,
